frame,gt_label,gt_x,gt_y,gt_z,nearest_lumen_dist,candidate_id,candidate_x,candidate_y,candidate_z,candidate_vox,candidate_signal
67,291,256.0,224.0,70.0,4.0378,23,255.843,222.782,66.1535,5272,120.098
67,387,307.0,103.0,119.0,2.1962,0,305.564,101.405,119.466,5596,147.212
67,402,388.0,151.0,168.0,10.9611,43,387.802,151.879,157.076,5890,107.468
67,418,432.0,114.0,119.0,2.9606,10,431.613,113.34,116.14,5131,128.478
67,496,585.0,236.0,154.0,7.9924,11,586.3,235.585,146.125,8455,128.311
67,541,326.0,380.0,154.0,6.3513,48,321.938,380.075,158.882,7380,104.288
67,565,342.0,258.0,161.0,4.9841,60,343.026,253.895,163.634,5496,85.6503
67,590,437.0,239.0,168.0,1.8015,57,437.058,240.532,168.946,6726,92.1583
67,611,381.0,378.0,119.0,4.215,24,379.891,377.602,114.953,5677,120.061
67,626,466.0,315.0,105.0,1.0452,31,465.28,315.564,105.506,8323,116.736
67,633,481.0,223.0,112.0,1.3575,32,480.1,222.437,112.846,7591,116.642
67,711,569.0,319.0,147.0,12.5963,63,564.843,318.887,158.89,3651,79.0157
68,51,226.0,239.0,119.0,3.3119,52,225.864,238.654,122.291,5232,102.618
68,68,151.0,334.0,91.0,2.6254,35,150.337,334.441,93.5017,2788,116.655
68,83,211.0,394.0,133.0,1.6332,3,209.619,394.276,132.173,7154,138.977
68,99,220.0,383.0,77.0,12.2892,33,219.988,383.463,89.2805,8489,117.665
68,114,311.0,417.0,112.0,1.5775,8,309.515,417.499,112.185,5046,134.86
68,147,238.0,226.0,175.0,2.0946,61,236.607,226.844,176.317,3449,93.1208
68,163,227.0,140.0,161.0,4.8565,23,227.281,139.263,156.208,9923,122.699
68,178,319.0,140.0,168.0,2.7241,40,319.64,139.809,170.641,8095,114.145
68,195,226.0,147.0,84.0,2.937,16,226.64,147.07,81.1344,6100,129.474
68,210,295.0,199.0,112.0,0.8679,36,294.952,199.153,112.853,5945,116.225
68,226,307.0,151.0,70.0,2.216,14,307.36,150.452,72.1168,6063,129.826
68,241,382.0,152.0,105.0,9.9096,45,381.7,152.143,114.904,6003,109.787
68,291,256.0,234.0,70.0,2.154,19,255.92,234.14,67.852,6506,127.006
68,387,313.0,104.0,119.0,3.7261,1,311.97,103.554,115.447,4717,140.995
68,402,386.0,146.0,161.0,1.3888,44,385.975,147.227,161.65,9958,109.943
68,418,426.0,114.0,119.0,4.8471,13,425.828,113.05,114.25,3696,130.848
68,496,585.0,236.0,147.0,5.815,7,586.143,236.378,141.311,10024,136.512
68,541,325.0,371.0,161.0,4.2928,10,322.585,369.811,157.656,3440,132.373
68,565,341.0,258.0,154.0,4.5232,9,340.339,256.755,158.298,2641,132.71
68,590,438.0,235.0,168.0,3.542,62,438.292,231.473,167.857,8305,90.1667
68,611,382.0,376.0,119.0,4.0828,24,380.336,375.012,115.405,5859,122.232
68,626,464.0,332.0,105.0,3.2736,41,464.089,332.473,108.238,10123,112.897
68,633,482.0,211.0,112.0,1.4701,38,482.805,211.442,113.148,9343,114.891
68,711,572.0,324.0,154.0,9.5388,67,572.07,323.741,163.535,4925,83.4975
69,51,224.0,247.0,119.0,4.0566,34,222.908,246.005,122.778,8648,114.118
69,68,151.0,335.0,91.0,1.708,3,150.943,335.498,89.3672,5934,134.975
69,83,217.0,397.0,133.0,4.9534,10,216.326,397.767,128.153,4426,129.206
69,99,228.0,377.0,77.0,4.6987,25,227.416,377.371,81.6475,7422,120.037
69,114,315.0,415.0,112.0,0.2165,5,314.975,414.795,111.935,5684,133.019
69,147,227.0,229.0,175.0,1.668,57,227.163,228.997,173.34,2945,94.6728
69,163,224.0,141.0,154.0,2.7701,35,224.998,141.216,156.575,3538,113.354
69,178,311.0,142.0,175.0,5.3262,31,310.017,141.917,169.766,6587,116.147
69,195,224.0,152.0,77.0,3.0975,12,223.901,151.292,80.0139,4809,128.713
69,210,297.0,198.0,119.0,4.7805,32,296.62,197.671,114.246,9230,116.112
69,226,307.0,157.0,70.0,0.9937,16,307.348,156.113,69.718,5365,126.698
69,241,376.0,151.0,105.0,1.4981,37,375.787,151.362,103.562,2921,111.547
69,291,261.0,236.0,70.0,3.927,7,260.905,235.53,66.1024,5798,132.12
69,387,302.0,106.0,112.0,2.4757,4,302.257,104.939,114.222,6926,134.474
69,402,378.0,149.0,161.0,1.5278,39,377.755,149.674,159.651,10878,110.273
69,418,412.0,111.0,126.0,4.7896,13,411.413,109.954,121.363,5430,127.561
69,496,580.0,234.0,140.0,1.134,1,579.32,233.208,139.557,8891,135.328
69,541,333.0,364.0,154.0,2.1389,27,332.425,363.679,151.965,4254,119.088
69,566,310.0,247.0,161.0,1.0109,55,310.078,247.613,161.8,3718,97.1328
69,579,359.0,280.0,161.0,8.0933,59,360.437,279.891,153.036,4453,93.1127
69,590,435.0,233.0,168.0,1.8451,65,433.863,234.035,169.02,7333,86.7713
69,626,467.0,333.0,105.0,1.8643,36,466.177,332.873,103.332,4639,112.845
69,633,484.0,205.0,112.0,3.6749,26,484.19,205.085,108.331,5905,119.303
69,711,579.0,306.0,168.0,6.2707,61,576.763,306.497,162.163,4602,90.949
70,51,221.0,248.0,119.0,2.4353,27,220.636,247.933,116.593,8753,121.446
70,68,155.0,340.0,91.0,4.3695,18,154.381,339.823,86.6782,7599,128.053
70,83,222.0,394.0,133.0,2.645,11,220.973,393.497,130.615,6384,131.494
70,99,230.0,381.0,77.0,7.5196,12,228.13,381.319,84.2764,9128,130.29
70,114,315.0,412.0,105.0,3.7307,17,314.896,411.372,108.676,4543,128.115
70,147,220.0,223.0,175.0,1.5465,59,220.018,223.474,176.472,2883,91.0657
70,163,223.0,143.0,154.0,3.7553,8,223.375,142.438,150.306,6334,132.403
70,178,307.0,149.0,168.0,1.1001,33,307.21,148.118,167.377,10105,117.514
70,195,223.0,158.0,77.0,2.8074,4,222.487,156.669,79.418,6825,134.136
70,210,294.0,198.0,119.0,1.2636,28,294.44,196.817,118.941,5770,121.084
70,226,301.0,160.0,70.0,2.3035,14,300.606,159.491,67.7883,7511,129.026
70,241,373.0,151.0,98.0,5.8252,30,373.013,149.962,103.732,4637,120.077
70,291,259.0,238.0,77.0,5.438,20,258.984,235.646,72.0979,7512,125.601
70,387,300.0,106.0,112.0,2.6042,6,299.654,105.141,109.566,4083,133.516
70,402,372.0,143.0,161.0,0.4899,43,372.044,143.255,160.584,8043,108.092
70,418,414.0,115.0,119.0,2.3938,3,413.81,113.465,120.827,6657,137.163
70,496,576.0,221.0,147.0,2.6004,7,575.926,220.834,144.406,5925,133.113
70,542,309.0,378.0,140.0,4.3467,19,306.668,375.676,142.838,3367,126.267
70,557,367.0,374.0,168.0,5.8183,34,364.729,370.792,163.71,3051,117.288
70,566,310.0,250.0,161.0,2.594,53,309.845,248.684,163.23,5002,96.8743
70,579,372.0,287.0,175.0,7.7538,52,369.767,285.442,167.74,2776,97.8314
70,590,428.0,224.0,168.0,3.7444,39,426.009,224.348,164.848,2622,112.294
70,626,472.0,323.0,105.0,1.7079,25,471.267,322.259,103.647,7286,122.983
70,711,578.0,296.0,168.0,7.0749,60,578.603,294.465,161.12,3769,90.8783
71,51,218.0,247.0,119.0,1.4829,35,218.089,246.132,120.199,4142,113.304
71,68,156.0,340.0,91.0,9.9749,0,154.518,340.484,81.1477,5888,147.45
71,83,221.0,391.0,133.0,2.3242,12,221.282,390.848,130.698,5965,132.999
71,99,225.0,376.0,77.0,8.6704,18,224.908,376.06,85.6697,9478,127.706
71,114,318.0,407.0,105.0,2.3033,14,318.014,407.305,102.717,4375,132.281
71,147,211.0,227.0,168.0,4.6106,52,209.691,226.638,172.406,11322,103.377
71,163,227.0,143.0,154.0,4.1856,20,225.661,142.671,150.048,5144,127.178
71,178,309.0,148.0,168.0,1.8551,23,308.158,147.169,166.571,9045,124.572
71,195,226.0,155.0,84.0,1.6292,11,225.153,154.924,82.6103,6088,133.164
71,210,299.0,210.0,119.0,0.9225,31,299.05,209.706,119.873,4796,115.177
71,226,303.0,162.0,70.0,0.5076,13,302.566,162.246,69.9064,6481,132.296
71,241,372.0,158.0,98.0,7.1022,36,370.81,157.895,105.001,5317,112.875
71,291,262.0,235.0,70.0,0.7228,9,262.285,235.551,70.3709,7551,136.398
71,387,306.0,105.0,105.0,1.0826,2,305.889,104.18,105.698,4663,143.542
71,402,373.0,142.0,161.0,4.4422,40,371.617,142.267,156.787,4363,111.55
71,418,410.0,113.0,119.0,1.9057,8,410.073,111.133,118.625,7762,136.537
71,496,574.0,224.0,147.0,1.3264,5,573.828,223.453,148.196,9632,140.871
71,542,310.0,377.0,147.0,3.6003,45,309.599,375.892,143.598,4556,109.421
71,557,375.0,369.0,168.0,3.188,57,372.113,369.421,166.715,4293,100.062
71,566,288.0,248.0,168.0,4.1476,56,286.997,248.666,164.031,4402,101.665
71,579,372.0,294.0,175.0,5.2495,64,369.007,294.355,170.702,4521,88.2545
71,591,410.0,218.0,175.0,8.1617,49,409.199,217.769,166.881,4100,105.469
71,602,441.0,253.0,168.0,6.4163,58,441.046,253.847,161.64,4102,95.6357
71,626,481.0,323.0,112.0,3.4804,39,477.763,321.996,112.792,9578,112.096
71,711,576.0,294.0,161.0,11.2234,66,575.369,295.902,172.043,4033,82.5165
72,51,215.0,248.0,119.0,3.0858,42,214.567,247.578,115.974,2779,111.611
72,68,166.0,348.0,91.0,2.7607,38,164.733,348.832,93.3074,2992,114.45
72,83,229.0,392.0,140.0,5.7166,32,228.079,393.176,145.518,2954,117.802
72,99,228.0,374.0,84.0,3.337,19,227.662,373.734,87.3092,8954,130.635
72,147,202.0,224.0,175.0,1.9194,58,201.006,224.711,176.48,2627,100.507
72,163,221.0,149.0,147.0,1.0602,23,221.691,148.254,147.3,4993,129.108
72,178,293.0,142.0,175.0,7.4808,27,293.955,142.775,167.621,8259,123.125
72,195,225.0,153.0,84.0,1.6098,21,223.729,153.975,83.8405,9092,130.275
72,210,294.0,207.0,119.0,1.8858,41,294.192,207.001,120.876,6397,112.425
72,226,305.0,169.0,70.0,2.3518,9,305.091,168.104,72.1725,7171,136.979
72,241,370.0,159.0,98.0,4.9402,34,370.246,158.474,102.906,5233,116.603
72,291,266.0,235.0,70.0,1.8091,20,264.885,234.567,71.3572,4705,130.295
72,387,307.0,108.0,112.0,1.3628,0,306.697,107.211,110.931,5049,144.163
72,402,370.0,142.0,161.0,6.9936,36,369.594,141.669,154.026,8810,114.596
72,418,408.0,112.0,119.0,2.3771,13,408.59,111.304,116.805,7927,134.239
72,496,571.0,226.0,154.0,4.4824,14,571.197,225.833,149.525,11253,134.195
72,542,311.0,381.0,147.0,1.5262,49,311.794,380.608,145.757,6947,107.439
72,557,386.0,376.0,168.0,2.3682,60,385.109,377.029,169.938,3700,100.203
72,566,277.0,249.0,175.0,4.3752,65,276.286,249.07,170.684,4366,95.4973
72,579,374.0,291.0,175.0,1.1409,71,374.857,291.556,174.492,4500,86.008
72,591,406.0,206.0,175.0,4.9808,62,405.311,207.154,170.204,2797,99.5477
72,602,459.0,260.0,175.0,1.0525,57,457.99,260.267,175.128,5173,101.69
72,626,483.0,311.0,112.0,0.7624,33,482.857,310.637,112.655,8695,117.236
72,711,579.0,298.0,168.0,5.6686,70,577.651,297.365,162.531,4576,87.6594
73,51,217.0,246.0,119.0,2.7834,40,216.279,245.788,121.68,3491,110.672
73,68,163.0,350.0,91.0,2.2367,0,163.439,349.937,88.8077,8851,144.94
73,83,235.0,396.0,140.0,0.8538,10,235.519,395.997,139.322,5591,134.133
73,99,229.0,376.0,84.0,11.0426,32,228.765,376.933,95.0006,6107,115.589
73,147,204.0,217.0,182.0,1.665,41,205.29,215.976,182.244,7033,109.912
73,163,221.0,147.0,147.0,5.3075,8,219.943,146.616,141.813,6047,137.148
73,178,288.0,141.0,168.0,3.9819,15,288.098,140.392,164.066,5797,129.201
73,195,221.0,158.0,84.0,5.0002,18,220.792,157.991,88.9959,8411,127.818
73,210,291.0,209.0,119.0,1.4691,30,289.582,208.887,119.367,6503,116.5
73,226,301.0,171.0,70.0,0.584,22,300.9,170.664,69.5329,5418,126.384
73,241,371.0,165.0,98.0,4.1624,25,371.201,163.928,102.017,9289,123.151
73,291,266.0,238.0,70.0,2.0284,13,266.142,236.86,71.6717,7205,129.661
73,387,306.0,110.0,112.0,2.2089,1,304.821,109.046,110.394,6039,144.412
73,402,368.0,141.0,154.0,2.7586,34,365.895,140.734,155.763,5676,115.535
73,418,412.0,113.0,105.0,3.0172,5,412.299,111.896,107.792,6745,139.308
73,496,564.0,221.0,154.0,1.8315,21,562.799,220.874,155.377,5192,126.73
73,542,308.0,388.0,154.0,0.6563,43,307.529,388.457,154.001,5247,109.237
73,557,400.0,379.0,175.0,3.3152,51,399.12,378.476,171.847,6222,103.234
73,566,274.0,240.0,168.0,1.3983,54,273.809,240.9,169.053,7521,101.884
73,579,380.0,285.0,168.0,6.8475,66,379.994,285.59,174.822,5068,81.9029
73,591,398.0,204.0,175.0,5.2921,58,397.803,204.75,169.765,6667,96.5367
73,602,461.0,261.0,175.0,4.9266,57,458.15,261.318,170.994,3929,97.3963
73,626,485.0,315.0,112.0,5.1837,38,486.175,314.758,106.957,7518,111.743
73,711,574.0,286.0,168.0,1.0684,65,573.359,286.745,168.419,3868,88.6138
74,51,214.0,246.0,119.0,4.8867,18,215.336,244.824,114.449,8998,130.887
74,68,164.0,353.0,98.0,0.9035,7,163.788,353.426,98.768,5568,137.596
74,83,236.0,394.0,147.0,6.6642,16,236.34,392.755,140.462,5626,134.222
74,99,230.0,381.0,91.0,1.9123,21,229.551,381.539,92.779,4909,129.506
74,147,200.0,199.0,175.0,0.8015,41,200.281,199.074,175.747,5158,111.83
74,163,223.0,141.0,140.0,2.6113,10,222.228,141.437,137.544,8105,135.708
74,178,288.0,137.0,168.0,3.5438,49,288.67,135.849,171.284,2874,108.537
74,195,219.0,166.0,77.0,0.9982,5,219.361,165.792,76.0929,7996,138.28
74,210,286.0,206.0,119.0,1.5639,58,284.574,205.714,119.575,2865,100.669
74,226,302.0,178.0,70.0,1.8485,13,300.877,177.695,68.5638,6457,135.615
74,241,373.0,167.0,98.0,2.9964,25,372.552,166.832,100.958,6761,126.777
74,291,263.0,246.0,70.0,1.7458,15,263.062,244.9,71.3543,8479,134.397
74,387,307.0,111.0,105.0,2.3744,0,306.999,110.059,102.82,7238,151.341
74,402,362.0,134.0,154.0,1.8673,35,362.192,132.153,154.196,3387,113.779
74,418,413.0,113.0,105.0,1.5867,3,412.223,111.773,105.639,6607,141.61
74,496,570.0,216.0,161.0,8.808,9,569.118,215.588,152.246,7344,137.045
74,542,303.0,385.0,154.0,1.1402,37,302.551,385.152,152.963,7330,113.126
74,557,400.0,375.0,175.0,6.8758,56,400.774,377.546,181.34,6300,101.657
74,566,273.0,227.0,175.0,4.3592,63,273.456,226.786,170.67,3951,94.8953
74,579,391.0,276.0,175.0,8.4135,69,391.046,274.953,166.652,3777,86.1528
74,591,393.0,198.0,175.0,3.4348,67,392.71,197.897,171.579,4993,89.7581
74,602,467.0,268.0,182.0,6.355,61,465.408,267.869,175.849,4488,95.7382
74,711,576.0,283.0,161.0,2.7481,68,577.314,284.12,158.862,4967,86.5792
75,51,220.0,244.0,119.0,4.6286,21,220.103,244.353,114.386,5465,130.557
75,68,161.0,349.0,105.0,0.6052,3,161.403,349.392,104.776,5294,142.05
75,83,236.0,393.0,147.0,5.2699,10,235.526,393.192,141.755,6641,137.239
75,99,235.0,385.0,91.0,7.8517,29,235.498,385.329,98.829,5164,125.322
75,147,211.0,204.0,175.0,1.2128,36,209.815,204.253,175.052,5837,120.156
75,163,226.0,139.0,147.0,5.1383,5,226.566,138.035,141.985,10400,139.691
75,178,294.0,136.0,161.0,3.1622,31,294.295,135.854,157.855,9051,124.874
75,195,219.0,175.0,77.0,4.5698,18,218.822,174.55,72.4559,6528,133.693
75,210,285.0,204.0,119.0,4.1343,27,283.319,203.737,115.232,5594,125.765
75,226,306.0,183.0,70.0,2.1539,23,304.898,182.35,68.2673,5567,128.133
75,241,376.0,165.0,98.0,3.1356,32,374.821,164.821,100.9,8502,122.491
75,291,269.0,247.0,77.0,2.8711,7,269.0,246.719,74.1427,6519,139.413
75,387,297.0,113.0,105.0,5.7916,17,297.173,113.444,110.772,6916,134.007
75,402,361.0,132.0,154.0,1.1441,28,361.56,131.121,154.472,5793,125.763
75,418,413.0,109.0,105.0,2.6601,2,413.359,107.632,102.747,5989,144.539
75,496,568.0,212.0,154.0,0.9017,11,567.543,212.336,153.299,6081,137.092
75,542,310.0,393.0,154.0,0.8422,44,309.335,392.911,153.491,3785,110.203
75,557,423.0,386.0,175.0,5.1841,57,423.57,386.402,180.137,7816,100.92
75,566,278.0,226.0,175.0,6.6361,61,277.273,225.436,168.428,3887,98.9235
75,579,394.0,276.0,168.0,3.0286,63,394.109,276.148,164.977,5118,97.7141
75,591,378.0,196.0,175.0,5.0909,66,378.71,197.332,170.138,5019,95.4708
75,602,472.0,261.0,182.0,4.5956,67,470.847,261.26,177.559,4630,94.6308
75,711,586.0,277.0,154.0,1.0534,64,585.448,277.227,153.132,6522,97.1442
76,51,222.0,244.0,119.0,3.9612,18,221.241,243.883,115.114,5343,133.89
76,68,156.0,349.0,105.0,3.5796,0,155.368,348.595,101.5,6962,158.165
76,83,224.0,387.0,140.0,5.0667,22,224.336,387.076,134.945,4801,130.933
76,99,234.0,383.0,98.0,2.5011,28,233.49,383.872,100.288,4828,124.21
76,147,220.0,200.0,175.0,4.9092,44,221.401,203.476,171.829,5350,110.746
76,163,228.0,135.0,147.0,4.5272,19,227.969,134.035,142.577,8294,133.617
76,178,297.0,137.0,161.0,2.6559,31,297.337,136.283,158.465,8649,122.742
76,195,215.0,172.0,70.0,2.6888,7,215.833,172.03,67.4437,10408,142.438
76,210,287.0,206.0,119.0,3.3713,26,287.145,205.879,122.366,7077,125.406
76,226,311.0,176.0,70.0,1.1743,15,310.746,176.082,68.8564,9904,136.26
76,241,370.0,167.0,98.0,1.1661,25,369.24,167.263,98.8444,5506,125.846
76,291,265.0,243.0,70.0,1.0592,5,264.852,242.801,68.9702,6093,144.462
76,387,292.0,112.0,105.0,0.7767,6,292.313,111.926,104.293,8451,142.791
76,402,365.0,129.0,147.0,3.6687,30,365.726,127.729,150.364,8449,123.025
76,418,405.0,117.0,98.0,1.6198,10,405.22,116.379,99.4798,4970,140.398
76,496,562.0,213.0,154.0,5.1809,16,563.052,212.459,148.956,6499,134.862
76,542,311.0,392.0,154.0,6.1638,40,311.591,393.032,160.048,6639,115.075
76,557,427.0,393.0,175.0,4.019,39,427.881,393.723,171.146,10307,115.751
76,566,289.0,226.0,168.0,1.249,56,289.464,226.038,166.841,8824,99.9812
76,579,400.0,274.0,175.0,3.8802,65,399.435,273.179,171.25,5322,95.1287
76,591,379.0,190.0,175.0,3.5187,62,378.579,189.369,171.564,8376,96.5832
76,602,482.0,268.0,182.0,4.7288,63,480.422,267.69,177.553,6043,96.3686
76,711,582.0,276.0,154.0,6.4861,64,580.875,276.921,147.679,8973,95.8971
77,51,221.0,244.0,112.0,1.9198,27,220.065,243.456,113.586,7636,125.02
77,68,166.0,345.0,112.0,4.9257,1,164.424,345.713,107.388,8817,158.003
77,83,226.0,385.0,147.0,2.543,18,225.739,384.21,149.403,6038,131.114
77,99,229.0,384.0,98.0,2.5621,24,229.105,383.07,100.385,5041,126.818
77,147,211.0,210.0,175.0,7.1745,43,209.095,209.56,181.903,7921,113.6
77,163,223.0,141.0,147.0,5.9602,15,223.145,141.415,141.056,11646,134.391
77,178,294.0,132.0,161.0,1.1445,21,294.249,131.398,160.059,10083,130.283
77,195,220.0,170.0,77.0,3.5969,2,219.557,168.818,73.6319,10580,147.076
77,210,281.0,202.0,119.0,2.7934,33,281.434,202.896,121.61,8245,121.03
77,226,312.0,176.0,70.0,3.1646,20,312.232,175.565,66.874,10096,130.347
77,241,373.0,164.0,105.0,3.2327,13,373.53,163.775,101.819,6147,135.709
77,291,271.0,246.0,77.0,4.0952,7,271.101,245.228,72.9795,4963,137.618
77,387,304.0,112.0,105.0,2.436,8,303.275,112.129,107.322,5680,136.241
77,402,369.0,129.0,147.0,3.4104,32,368.594,129.458,150.355,4740,121.516
77,418,419.0,115.0,98.0,1.5657,14,419.204,113.868,99.0622,4814,134.797
77,496,566.0,216.0,161.0,4.8368,16,565.741,214.806,156.32,6463,134.362
77,542,304.0,393.0,161.0,2.6807,46,303.823,393.123,163.672,4734,111.411
77,557,429.0,395.0,175.0,1.8558,37,428.934,394.633,173.182,8286,116.724
77,566,285.0,223.0,168.0,0.8954,53,285.543,222.528,168.533,5746,108.221
77,579,389.0,279.0,168.0,2.0242,72,388.364,278.473,169.848,2848,88.8158
77,591,387.0,187.0,175.0,5.5701,50,386.551,186.853,169.45,5946,109.54
77,602,479.0,278.0,175.0,3.4811,71,478.647,277.687,178.449,5546,92.1431
77,711,580.0,280.0,161.0,2.1099,67,580.671,278.763,159.428,4338,95.0061
78,51,224.0,239.0,119.0,2.1936,15,224.569,238.493,116.943,10222,139.314
78,68,161.0,340.0,105.0,5.7252,0,158.703,339.752,99.7617,7698,154.771
78,83,217.0,381.0,147.0,1.7177,13,215.795,381.461,145.866,5817,139.949
78,99,227.0,387.0,98.0,7.6545,35,226.614,386.702,105.639,4937,117.507
78,147,216.0,202.0,175.0,5.3649,63,216.942,205.366,170.93,3523,99.3857
78,163,225.0,140.0,147.0,5.6527,5,223.44,139.221,141.623,9678,147.263
78,178,305.0,136.0,161.0,3.1375,16,304.172,134.602,158.316,6764,138.529
78,195,224.0,168.0,77.0,3.5447,12,222.678,167.667,73.7279,5150,140.154
78,210,277.0,200.0,112.0,7.2987,41,276.817,199.063,119.236,2906,113.99
78,226,317.0,175.0,70.0,2.2101,19,315.019,174.625,69.0946,5914,135.864
78,241,374.0,167.0,105.0,1.5873,25,373.848,166.301,106.417,9308,129.558
78,291,272.0,244.0,77.0,4.2031,14,271.672,243.122,72.9027,5103,139.919
78,387,308.0,110.0,105.0,7.9448,22,306.617,109.225,112.785,6085,132.697
78,402,373.0,126.0,154.0,0.9307,17,373.145,125.136,153.686,8318,138.492
78,418,422.0,115.0,105.0,2.2243,24,420.336,113.589,105.433,4184,131.056
78,496,572.0,222.0,161.0,6.4407,18,571.767,220.658,154.705,12055,137.438
78,557,429.0,400.0,175.0,2.8933,40,427.722,399.12,172.558,6759,114.056
78,566,281.0,224.0,168.0,5.4154,58,280.88,223.966,173.414,6512,101.289
78,579,383.0,275.0,168.0,2.1558,61,381.635,273.426,167.446,6463,99.6468
78,591,396.0,186.0,175.0,5.4225,55,396.261,185.953,169.584,7777,103.615
78,602,473.0,285.0,175.0,3.0876,66,472.429,283.36,177.553,5063,96.4944
78,711,579.0,279.0,154.0,6.6433,67,578.005,279.133,147.433,6223,94.5661
79,51,227.0,239.0,119.0,2.665,21,225.649,238.712,116.721,8485,133.646
79,68,155.0,335.0,105.0,0.9045,2,155.609,335.4,104.464,6208,149.506
79,83,215.0,383.0,154.0,4.9985,15,213.28,382.891,149.308,6080,138.016
79,99,218.0,383.0,105.0,4.1912,26,218.368,383.711,109.114,6888,129.503
79,147,222.0,197.0,168.0,3.8373,37,220.179,196.645,171.359,7404,114.08
79,163,229.0,134.0,140.0,2.1972,4,228.076,134.214,138.018,8840,144.773
79,178,312.0,134.0,161.0,2.4484,33,311.018,132.197,162.334,7339,119.584
79,195,222.0,171.0,77.0,2.956,5,222.146,171.269,74.0599,10319,143.92
79,210,278.0,200.0,119.0,0.7745,31,277.351,199.725,118.679,4875,123.133
79,226,321.0,170.0,70.0,0.7837,23,320.73,169.395,69.5813,7992,132.035
79,241,383.0,168.0,105.0,1.1426,24,383.181,168.326,106.08,5748,131.173
79,291,263.0,251.0,70.0,3.1728,11,261.526,250.567,67.2239,9712,139.753
79,387,311.0,108.0,105.0,7.6623,16,310.318,107.652,112.624,5018,137.999
79,402,377.0,127.0,154.0,2.1556,14,378.034,125.487,152.865,7141,138.15
79,418,423.0,111.0,98.0,7.2471,19,422.028,110.21,105.138,5755,135.441
79,496,572.0,224.0,154.0,3.7542,12,572.268,223.168,150.349,11971,139.158
79,557,438.0,396.0,175.0,5.9919,35,437.408,396.65,169.073,7973,116.936
79,566,284.0,223.0,168.0,1.4331,51,285.403,223.245,167.841,8583,103.541
79,579,384.0,273.0,168.0,2.9972,60,384.661,272.691,170.907,7878,92.1322
79,591,396.0,186.0,175.0,6.0407,52,396.065,184.988,169.045,6521,103.146
79,602,470.0,279.0,182.0,7.078,57,469.547,277.132,175.188,4973,95.7598
79,711,572.0,281.0,154.0,9.4355,58,572.719,281.726,144.62,6893,93.279
80,51,231.0,238.0,112.0,4.0388,24,230.514,238.794,115.93,5429,132.168
80,68,162.0,335.0,105.0,0.8326,0,162.03,335.092,104.173,8528,163.648
80,83,210.0,375.0,140.0,2.8051,12,210.347,376.1,137.443,8688,140.864
80,99,223.0,392.0,98.0,7.8161,31,222.474,391.56,105.786,5363,127.661
80,147,224.0,199.0,168.0,2.1268,39,222.323,197.741,168.355,5724,120.404
80,163,230.0,132.0,140.0,3.9803,18,229.927,130.905,136.174,9365,138.329
80,178,309.0,136.0,168.0,6.7813,28,307.473,133.834,161.758,5600,129.358
80,195,221.0,165.0,77.0,1.3636,16,220.486,164.404,78.1136,8564,138.554
80,210,284.0,198.0,119.0,0.7193,14,284.486,197.567,119.306,5801,140.265
80,226,317.0,162.0,70.0,1.7257,5,316.78,161.219,71.523,6918,147.669
80,241,385.0,177.0,112.0,5.7713,35,385.976,176.415,106.342,5026,125.482
80,291,260.0,250.0,70.0,1.3405,6,260.062,249.68,68.6997,6366,147.047
80,387,309.0,108.0,105.0,6.1053,19,308.916,107.215,111.054,7714,137.773
80,402,377.0,133.0,154.0,6.9934,20,376.312,132.6,147.052,10350,137.382
80,496,579.0,230.0,154.0,0.9217,10,578.263,229.87,153.462,9604,142.433
80,557,445.0,394.0,175.0,4.3712,40,444.772,393.047,170.74,9458,119.49
80,566,292.0,236.0,175.0,3.1598,49,292.428,236.152,171.873,4981,106.778
80,579,390.0,264.0,175.0,4.8923,65,390.708,264.192,170.163,6660,90.1827
80,591,405.0,192.0,175.0,5.9867,54,402.864,191.387,169.441,6433,104.955
80,602,472.0,275.0,182.0,1.3636,62,472.512,274.202,181.02,6139,93.1798
80,711,581.0,293.0,147.0,2.8548,63,580.514,292.761,144.197,6721,92.3323
81,51,231.0,243.0,119.0,3.7942,18,229.947,243.272,115.365,5997,141.017
81,68,168.0,337.0,105.0,0.4755,1,167.654,337.18,104.728,5560,153.211
81,83,222.0,377.0,140.0,1.534,23,220.793,377.624,140.712,7994,132.976
81,99,224.0,398.0,91.0,15.1322,28,222.869,397.764,106.088,6832,130.186
81,147,225.0,206.0,168.0,1.0167,44,224.807,205.136,167.5,6402,117.045
81,163,229.0,134.0,140.0,1.5593,3,228.477,133.72,141.442,6470,152.734
81,178,312.0,139.0,168.0,2.7859,46,311.69,136.737,169.595,3083,115.312
81,195,221.0,167.0,84.0,5.4803,8,220.617,166.051,78.6161,5985,146.996
81,210,287.0,197.0,119.0,2.0883,19,284.975,197.337,118.617,9207,138.469
81,226,310.0,156.0,70.0,2.6713,22,308.694,154.835,72.0181,5541,133.223
81,241,386.0,181.0,112.0,4.0806,33,385.106,180.016,108.142,6009,125.511
81,291,269.0,245.0,63.0,4.5453,17,269.079,243.919,67.4142,8292,141.569
81,387,310.0,110.0,112.0,1.9569,7,309.344,108.191,112.356,10770,148.273
81,402,374.0,137.0,147.0,7.3457,30,372.389,134.87,153.843,9903,127.811
81,496,578.0,221.0,154.0,4.9723,14,578.303,221.103,149.038,8289,143.805
